ID,comment
7823,😢
7824,သီချင်းလေးက ကောင်းကောင်းနဲ့ နားထောင်နေတာ နောက်ဆုံးကျတော့ ယောကျ်ားလေးတွေက အချစ်ဦးကို ဘယ်သောအခါမှ မမေ့ဆိုတာကိုပါ သက်သေပြသွားသော
7825,ချယ်ရီကို  သွားတာ
7826,😊
7827,ချယ်ရီ ဆိုတဲ့ကောင်မလေးကိုပိုင်ဆိုင်ထားတယ်ဗျာ😊
7828,သီချင်းကိုစကြားထဲက မမြတ် ကိုဘဲမြင်တယ် သူနဲ့လည်းလိုက်တယ်တကယ်ချစ်စရာလေး
7829,မမြတ်ရတနာကျော်ကိုမြင်ရတာကိုထျန်ခေးရဲ့ ချစ်လွန်းလို့ပါသီချင်းကလေးရ သဘောကျလိုက်တာ🌸
7830,🌸
7831,မြေပြန့်သားတေက ပလေးတယ်နော်
7832,ဒီသီချင်းကအမမြတ်နဲ့ကွက်တိပဲ သရုပ်ဆောင်တာလည်း
7833,ထွက်သမျှသီချင်းတိုင်းကောင်းနေရောပဲဗျာ
7834,ကောင်မလေးကတစ််ကယ်လှလွန်းတယ်ကွာ ချစ်စရာလေး
7835,👏👏👏👍👍👍🤗🤗🤗🤗😘😘😘😍😍😍😍
7836,🎉
7837,တောင်ပေါ်ထိ ဖင်တက်ယားပြီး နာရီတစ်လုံး အဖတ် တင်ခဲ့တဲ့ ဘဲ
7838,အံမယ်ငါတို့ရှမ်းမလေးကိုများနင်ကထားခဲ့တယ်😏😐🖐🖐👊👊
7839,တစ်ချိန်တုန်းက ရှမ်းမလေးကိုလွမ်းသွားပြီဗျာ
7840,ဖိုမကိစ္စကလွဲရင် သီချင်းမရေးတတ်တော့ဘူးလားဖာသည်မသားလေး
7841,လာဆဲတာလီးဘဲ  လေးလုပ်ပါဟ
7842,သူ့ခမျာ ခေါက်ဆွဲလေးတောင်ကုန်အောင်မစားနိုင်ဘူးဗျာ ဘေးကနေနှောက်ယှက်နာကို😢
7843,သီချင်းမှာ မမွေးတာကို မွေးတယ်လို့ သုံးတာမျိုး အနုပညာ လှာ့်ကွက်ဆိုတာရှိတယ်ဟ သီချင်းတေကိုလေ့လာကြည့်
7844,ရန်ကုန်သားလား မန်းလေးငါးတော့မသိဘူး တောင်ပေါ်ထိလိုက်ပြီး အသဲခွဲတာ ငါ့အသဲကိုခွဲသွားတာကတော့ မန်းလေးသား😢
7845,ကိုယ်တွေကျတော့ တောင်ပေါ်သူလေးက ပလေးသွားတာ🗿
7846,ချယ်ရီကမွှေးလို့လား🙄
7847,သီချင်းလီးလိုကြီး
7848,မင်းတို့ဟာက ချယ်ရီ လဲမပါဘူး 😢
7849,🤌
7850,ချယ်ရီပန်းကအပြင်မှာဘာအနံ့မှမရှိဘူးဆိုတာဒီကောင်တကယ်မသိတာလားဗဟုသုတတော်တော်နည်းတဲ့ကောင်
7851,အိုး   တပုဒ်ကြောင့်စိတ်ထဲ ဝမ်နည်ရမယ်လို့ မတွေးခဲ့မိဘူး
7852,မမြတ်ရတနာကျောနဲ့သီချင်းလေးက  ပဲ🎉😊
7853,အခုတော့လည်းမရိုတော့ဘူး သူမလည်းမရှိတော့ဘူးဗျ
7854,😭
7855,ပန်းမွှေးတယ်ပြောတဲ့ကောင်ကို ယုံတာလား 😆      🎉
7856,မောင်တွေမကောင်းလိုက်ပုံများနော်😢😂
7857,ငါကကျ တောင်ပေါ်ထိသွားပီး တောင်ပေါ်သားဆီက  အသည်းသွားခွဲခံတဲ့ မြေပြန့်သူ😂💔💔 မျက်ရည်နှစ်စက်
7858,မိုက်မဲလိုက်တဲ့ဘဲ🥲
7859,သူများမိန်းမနဲ့ရိုက်ထားထာကကြည့်မကောင်း  မရ
7860,ချယ်ရီပန်းက မမွှေးဘူးဗျ
7861,တိမ်တိုက်ကဗျာလေးလုပ်ပါရီး
7862,အဲလိုဂေါက်ကြောင်တွေကရှိတယ်ဟိုကစောင့်နေရတာ
7863,ခေါက်ဆွဲဖိုးလဲ ရှင်းမသွားဘူး
7864,ဘဲကြီးကမြို့ပြမှာငြိမ်းချမ်းတေအချစ်တေရှားလို့တောင်တန်းကိုလာပီးအသဲခွဲတာပေါ့😢
7865,ေန႔တိုင္းနားေထာင္ျဖစ္ေနတဲ့သီခ်င္းေလးလည္းမိုက္တယ္😊
7866,ကောင်မလေးက  ဖြစ်သွားတာဆိုပါလဲမပါဘူး ဘာ်နားမှာလဲ
7867,🎉
7868,အဲ့မှာသတိရစိတ်တွေ
7869,ငါ့မှာမျက်ရည်တောင်ဝဲတယ်ဟယ်😢
7870,သီချင်းက ကောင်ပါရဲ့ အဆုံးသတ်ကြီးက မလှဘူး ချယ်ရီ ပလေးခံလိုက်ရတယ်
7871,တန်လိုက်တာ   ရာ
7872,ဒီဘဲမလြယ္ဘူးဟ😂
7873,ပေးချင်တဲ့ ကတော့   တွေ ထားလည်း အချိန်တန် မယားကြီးဆီ ရောက်သွားတာပဲ ဆိုတာ  ခံရတာ မသိတဲ့ သူတွေအတွက်တော့ မျှော်နေရပေါ့
7874,မိုက်ကွာ
7875,အသက်ထက်ဆုံး မတီးထုတ်လိုက်ရဘဲ ပြီးဆုံးသွားပါပြီ ပေးချင်တဲ့ မက်ဆေ့ကတော့ တက်တူးတွေနဲ့ ဘဲကို ရှောင်ဆိုတာပါဘဲ😂
7876,ရှမ်းစားနေတုန်း စကားဘာလို့သွားပြော ကိုဒဘယ်😂
7877,ချယ်ရီကမွှေးတယ်ဆိုကတည်းကအဆုံးထိနားမထောင်တော့ဘူး
7878,အားပေးနေပါတယ် ဘဲကြီးရေ
7879,ချယ်ရီပန်းက အနံ့မရှိပါဘူးအကိုရယ်
7880,ဘယ်ရှမ်းမလွမ်းရမလဲမသိ😂😂😂
7881,တော်သေးတယ် ဒီတစ်ခါချည်ထိုးတဲ့တော့မှန်သွားပြီမောင်ကတော့မမှန်ဘူး ရက်စက်သွားတယ် 😒
7882,😢
7883,🎉😢😢
7884,ချယ်ရီပန်းကမမွှေးဘူးပဲကြားဖူးတယ်🥲
7885,မြူနှင်းလေးများရဲ့ထဲဒီပန်းလေးဆိုးနေတယ်ဘာပန်းလည်းမေးချင်ရဲ့ခွေးသေးပန်းလို့ပြောတာပဲ 🤣ငါ့အတွက်တော့သူကနံတယ်
7886,အရေသွေးနိမ့်တယ် ဘရိုချယ်ရီပန်းတွေကမမွှေးဘူးနော်
7887,တောင်ပေါ်ဒေသထိလာပီးစောက်သဲခွဲတာတော့ အဓိပ္ပာယ်မရှိဘူးနော်🤧
7888,တလလုံး  နဲ့နားထောင်ပီးခုလည်း အခါခါ  နဲ့နားထောင်နေမိပြန်ရော😢
7889,🌸ကောင်းတယ်အဲသီချင်း
7890,အရမ်းကြိုက်တယ်ဗျာ
7891,စရာလားကွာ
7892,မြေပြန့်သားတွေများအားလိုက်တာတောင်ပေါ်ထိတက်ပလေးတာကြီးက လွန်တာပေါ့😢
7893,ပလေးသွားထာချယ်ရီကို😅
7894,သီချင်းကကောင်းတယ်  ကတော့မမွှေးပါဘူး
7895,ချယ်ရီတွေငိုနေပီနန်းရေလို့ပေးရမာသီချင်းနာမည်ကလေ🤣
7896,ထိရှ💔😢
7897,သရုပ်ဆောင်တာစကားကို လူလိုပြောစေချင်ပါတယ်
7898,လိုက်တယ် လိုက်တယ်
7899,ချယ်ရီပန်းမွှေးလို့လား😜
7900,အသံမကြားရလို့😢
7901,🎉🎉
7902,ယောက်ျားတွေ သစ္စာမရှိဘူး😂
7903,မေပြန့်သားအသဲခွဲသွားတယ်ပေါ့
7904,တောင်ပေါ်တက်တာဟေ့က်စ္စမရှိပါဘူး ဒို့မမမြတ်မာ ကိုကို  ရှိတယ်
7905,မမြတ်ရယ် ကြည့်နေတာ ဘယ်နှစ်ခေါက်မှန်းကို မသိတော့ဘူး😊
7906,ဆီ ငါသွားမှဖြစ်တော့မယ် 😂😂😂
7907,ငရဲကြီးမယ် အိမ်ထောင်သည်နဲ့
7908,ပြန်မပြောနဲ့ အဲ့လို တွေကိုစောက်မြင်ကပ်လို့သက်သက်ရေးတာ😏
7909,ရိုက်ပြီးပြန်ပေါင်းပေး😢
7910,စောက်ရမ်းမိုက်
7911,ရှမ်းမလေးတွေများဘယ်သူ့ကြည့်ကြည့်ချစ်စရာလေးတွေ။ရှမ်းမြောက်မူဆယ်သူလေးကတော့အလှဆုံးပေါ့👀။ရည်းစားလေးကိုသတိရသွားပြီ။
7912,မရတော့ဘူး တော်ကိုကြိုက်နေပြီ😞🏽
7913,ရှမ်းမတွေ မြန်း ချစ် ချင်စရာလေးဗျာ 😭
7914,🌸
7915,🍀
7916,အကိုရေသေကွဲသီချင်းလေးတစ်ပိုဒ်လောက်ဆိုပေးပါလားဗျာ💔
7917,အကိုရေသေကွဲသီချင်းလေးတစ်ပိုဒ်လောက်ဆိုပေးပါလားဗျာ💔
7918,အကိုရေ သေကွဲသီချင်းလေးတစ်ပိုဒ်လောက်ဆိုပေးပါလားဗျာ💔
7919,ချောလိုက်တာမမရယ်😍
7920,ဖုန္းနဲ့ရိုက္ထားတာလား
7921,ခင်ဗျားမို့လို့ ရှမ်းမလေးအသဲခွဲရက်တယ်
7922,သြော်ချယ်ရီ
7923,တော့ အာ့ဘွိုင်းနဲ့တွေ့တော့မယ်နော်😁😁😁😁
7924,ချယ်ရီတွေထဲမှာ ဒီချယ်ရီမကြိုက်ဆုံးပဲ
7925,အမလေး လေး ငါကလဲနာရီလက်ဆောင်ပေးမလို့လုပ်နေတာ အဲ့လို အသည်းခွဲသွားရင်ဒုက္ခ နာရီဖိုးလဲဆုံးမယ် အသည်းကလဲကွဲဦးမယ်🙄🙄😒
7926,🥹
7927,အသည်းကွဲတာများလာတော့လမ်းခွဲခြင်းတွေကရိုးနေပြီး😢😢😢
7928,ရှမ်းမလေးကို ချစ်မိနေပြီ
7929,မြို့ပြမှာရှားပါးတာ ငြိမ်းချမ်းတဲ့အချစ်များပါ ဆိုပြီး နောက်ဆုံးကျ မြို့ကလူနဲ့ညားသွားတယ် ဘာသဘောလဲအဲ့တာ🤌🏼
7930,နားထောင်ရတာ မိုက်တယ်ဗျာ 😊😊😊😊😮😮😮😮
7931,ရှမ်းမလေးတွေကို ကြူးဖို့ သီချင်းတစ်ပုဒ်ရပြီရှင်။
7932,သီချင်းကပေးတဲ့ကတော့မြေပြန့်သားတွေမျက်နှာများတယ်မတွဲနဲ့ဆိုတဲ့သဘောပါညီမလေးတို့ရေ
7933,😍🥰😘😘
7934,မန္တလေးသားတွေအရမ်းအားကြတယ်ထင်တယ် တောင်ပေါ်ထိသွားပလေးတယ်
7935,ဂျူးရဲ့ အမှတ်တရ ကို သွားသတိရပြန်ပီ
7936,ဘဲကြီးသီချင်းတွေကအသည်းကွဲနေတာချည်းပဲဗျာ
7937,တို့မြင်လမသိဘူး လောက်က ထောင်ထားတဲ့  ဓာတ်ပုံကလှုပ်နေတယ်တွေ့လား
7938,ကောင်မလေးက  နဲ့ဆင်သလို😅
7939,ဘာလဲဟ  က စားပြီးနားမလည်လုပ်လို့မရဘူးလေ တာဝန်ယူရမှာပေါ့လို့ ငဂျေကွာ ကတောက်စ်
7940,စပ သူများနဲ့ညားသွားတာလား
7941,ကိုသာဆို ဒီလိုကြီးဇာက်မသိမ်းချင်ဘူး 😢
7942,စောက်ရမ်းကြိုက် ထပ်ခါထပ်ခါ နားထောင်
7943,ရှမ်းမတွေဒီ ကြည့်ပြီး ပြန်မကြိုက်တော့ရင် ပြဿနာပဲ🥲
7944,ခင်ဗျားက  တာယာပွကြီးပါ 🎉🎉
7945,🎉
7946,ချယ်ရီ့ကို မောင် ပလေးသွားတယ်😢🤧
7947,ကျရင် ဒီ  ကိုပြန်လာကြည့်မယ်
7948,နောက်ဆုံးနမ်းတဲ့လူက ပြောင်းသွားသလိုပဲ
7949,ရှယ်မိုက်နယ်ဗျာ   က မထင်ရဘူးနော် သီချင်းလေးကလည်း အရမ်းကောင်း အတီးကလည်း
7950,🤍
7951,မချယ်ရီနဲ့ညားရမှာမဟုတ်ဘူးလား ဘာလို့အပြင်ကကို့ရည်းနဲ့ညားရတာလဲဗျာ
7952,ချယ်ရီပန်းလေးလိုပါပဲး လှလို့ ဘဲးကြီးကိုတောင်မနာလိုဖြစ်နေပီ
7953,သူကျကောင်မလေးနဲ့သာယာပြီး သူများတွေကျအချစ်သီချင်းတောင်ခံစားရအောင်လုပ် ကေျးဇူး
7954,ချစ်စရာလေး🌸
7955,ရှမ်းမလေးကလှလိုက်တာကွယ် သီချင်းကိုလည်းအများကြီးကြိုက် ထွက်ကတည်းကနေအခုထိနေ့တိုင်းနီးပါးကိုခဏခဏနားထောင်ဖြစ်ပါတယ်လို့🥺🧡
7956,ဒီ  ကြီးကြားဖူးနေတယ်
7957,ဒရိုက်တာ ရင်ရေ အမြဲအားပေးနေပါတယ်
7958,အစထည်းကပါလာတဲ့နာရီးက ဘလိုလုပ်ပြီး နောက်ဆုံးခွဲရမဲ့နေ့ကျမ့ မပါလာတော့တာလည်း😮😮
7959,မြေပြန့်သား
7960,ဒီဘက်ခေတ်မှာတော့    တို့ အနုပညာရှင်ဆန်တယ်
7961,ကို  ရဲ့စော်လိုက်နည်း စော်ရနည်း သင်တန်း😂
7962,သီချင်းထက်မမမြတ်လှနေတယ်
7963,နဲ့တိုင်ပြောမယ် ချယ်ရီကိုထားခဲ့လို့
7964,💕
7965,😭😭
7966,တယ်ဗျာ🎉 တစ်ဖန်ပြန်ချစ်ချင်သွားပိ😂
7967,ချယ်ရီက ဆုံးသွားတာလားဗျ။😢😢😢
7968,မြေပြန့်သားတွေကိုတောင်ပေါ်သူတွေကြောက်ကုန်ရန် ကို  ကြောင့်ပဲ
7969,ဒါမျိုးမှ ရှမ်းမစစ်စစ်ပုံစံ
7970,ချယ်ရီးပန်းမမွှေးဘူး
7971,သီချင်းလေးကို နားထောင်ပေမဲ့ ကိုတော့ အဆုံးထိမကြည့်ရက်😢
7972,ကြိုက်တယ် ရှင်
7973,ချယ်ရီပန်းကမွှေးမှမမေ
7974,ကြိုက်တယ် ၁၉၆ ခေါက်လောက်ရှိပြီ ကြည့်နေတာ 🌸 ဒီမြေပြန့်သား ပလေးဘွိုင်းပဲ
7975,ရောက်လို့ အဖိုးကြီးဖစ်နေရင် ပြန်နားထောင်နေအုံးမယ်ဗျာ့💜
7976,လခွမ်း ကားပေါ်က ကောင်က အလိုက်မသိချက်က တစ်သက်လုံး ဖစ်မဲ့ကောင် 😅😅😅
7977,ချိုလိုက်တာ
7978,အချစ်ဆုံး
7979,ဒီသီချင်းစထွက်ကတည်းကရှမ်းမလေးတွေကိုရည်းစားတော်ချင်လာတယ်🌝
7980,မန်းလေးသားတို့များ တောင်ပေါ်ထိ အသဲတက်ခွဲ 🥴
7981,ဒီကောင်ကြီးက ဘာသီချင်းလုပ်လုပ်ကိုကောင်းနေတာကြီးပါကွာ
7982,စားဘီ😆
7983,🥹🤌
7984,လေးသနားပါတယ်😐
7985,ဟောဗျာ
7986,ချယ်ရီပန်းက မမွှေးဘူးလေ
7987,ကျင့်မကောင်းဘူးကွာ😢
7988,👏
7989,🌸
7990,😭
7991,🎉🎉🎉
7992,ရက်စက်တယ်😢
7993,လမ်းခွဲစကားပြောတဲ့အခန်းက ဘာပြောလိုက်တာလဲ ဘယ်နှစ်ခေါက်နားထောင်နားကိုမလည်ဘူး သူဘာပြောလိုက်လဲဆိုတာ🥲
7994,က အသဲခွဲပြသွားသေးတယ်💔
7995,ရှမ်းမလေးတောင်လိုချင်🤭
7996,ရှမ်းမလေးတောင်လိုချင်🤭
7997,ရယ်  ရယ်
7998,မြေပြန့်သားကို မြေပြန့်သူက ရရှိသွား
7999,နောက်ဆုံးမှာမျက်ရည်တွေနဲ့ပြန်ထွက်ခဲ့ရတယ်😢😢
8000,စောင့်နေတာဗျာ ကြာပေါ့🎉
8001,ချယ်ရီဆိုလို့ ချယ်ရီပန်းတွေလည်း ပါလာမှာလားဆိုပြီး ကြည့်နေတာ၊ ချယ်ရီပွင့်တဲ့ရာသီမှာရိုက်ရင် ပိုပြီး  က ပိုလှ ပိုလိုက်သွားမယ်ထင်တယ်၊ မိုက်တယ်
8002,အရမ်း  တာပဲရော
8003,ချယ်ရီပန်းကမွှေးလို့လား
8004,ရှမ်းမလေးအတွက်သီချင်းရပါပြီ😍
8005,အကောင်းဆုံး သီဆိုပြီး သရုပ်ဖော်ပြသွားတာကို အရမ်းကြိုက်မိတယ်ဗျာ  အစ  အဆုံး ကြည့်လို့မဝအောင်ကို မိမိုက်နေတာ အခုနဲ့ဆို ဘယ်နှစ်ခေါက်မှန်းမသိ တော့ပါဘူး  ထွက်ကတည်းက နားထောင်နေတာ အခုတော့ တစ်ပုဒ်လုံးတောင် အလွတ်ရနေပြီဆိုတော့  ကြည့်ရင်းလိုက်  မိတာ အရမ်းကောင်းလွန်းနေတယ်   ရာ
8006,ခံရသွားတဲ့ချယ်ရီ
8007,🔋
8008,ငါ့ရှမ်းမကတော့စောက်ပေါ
8009,တော်တော်ကြိုက်နေပီ🎉
8010,😮😮😮😮😮
8011,သီချင်းနဲ့နဲ့လိုက်ဖက်လှပါတယ်
8012,အဆုံးမလှလိုက်တာ ရှမ်းမလေးကိုမှ ပလေးသွားရတယ်လို့ 😔😔
8013,လုံးဝမကြိုက်သောသီချင်း
8014,တေဘဲဆိုတတ်တာလား ရေ
8015,ဟင် အသည်းသွားခွဲခဲ့တာလား😢😢
8016,သီချင်းလေး ကောင်းလို့ အမြဲနားထောင်ပေမယ့်  ကြီးကတော့ ကြေကွဲရလို့ ထပ်မကြည့်ချင်တော့ဘူးကွယ်။
8017,မျှော်ရကျိုးနပ်တာထက် ပို၍ ကောင်းခဲ့တယ် 🎉🎉
8018,ဒီငါစော်မမြင်ပါစေနဲ့  ငါလုပ်ထားတာတွေရှိတယ်
8019,ချာလီချက်ပလင်နဲ့တူတယ်
8020,ကြီးကွာ😭
8021,သီချင်းလေးလှသလို  လေးကလည်းလှလိုက်တာဗျာ 🌸🌸🌸
8022,ဒီ  ကြည့်ပြီး ထျန်ခေးရဲ့ချစ်လွန်းလို့ပါကို ပြန်ပြန်သွားကြည့်မိတယ်ငယ်ဘဝရဲ့အချစ်ဦးလေး
8023,ချစ်စရာလေးကွာ
8024,တကယ်ကောင်းပါတယ်ကွာ🌸
8025,တနယ်သားတွေမကောင်းဘူး ငိုချင်သွားပြီး ငါမှာတော့ခံစားရမယ်ပေါ့ ပုံမှန်လို ဘယ်ဟုတ်မလဲ ခံစားမှုတမျိုး နဲ့ ပြန်လုပ်သွားတယ် တော်ဘီ ကိုယ်ခံစားရတာလဲမကောင်းသလိုသူများခံစားရတာလဲမကောင်းဘူး ဆိုတာ လက်တွေ့ပြသွား   နဲ့ ဖက်ကြမ်းကြီးကိုင်ငိုင်ရအုန်းမယ်
8026,တောင်ပေါ်ထိသွား တဲ့ဘဲကြီး😂
8027,မှော်ဝင်နေသော ဘီးကျဲကြီး ဆိုသမျှသီချင်းတိုင်းက ကောင်းနေတော့တာပါပဲ
8028,ချယ်ရီကရော🥺
8029,ချစ်စရာလေးကွာ မမမြတ်က
8030,အပျိုလေးတုန်းကပဲသဘောကျတယ် ယွကျားရသွားတော့ ဘယ်လိုမှ ခံစားလို့မရတော့
8031,😂
8032,အဲ လို ဇာတ် မသိမ်း လည်း ရတာ ကို လခွမ်းတယ် မ🖕
8033,ကလောမြို့ဈေးနဲ့    သတိရတယ်
8034,မင်း ဟာ   ပုံမလာ ဘူး
8035,ဘဲကြီးရာကျန်တာအကုန်သဘောကျတယ်မျက်နှာကိုထိုးတာကြီးတစ်မျိုးကြီးဗျာ
8036,😢
8037,ပလေးဘွိုင်းကြီးပေါ့  😢
8038,အဲတာဆို အပျော်တွဲသွားတာပေါ့😢
8039,🎉🎉🎉
8040,ရပါတယ်  ကို ကျတော့် တာ၀န်သာ ထားလိုက်ပါတော့
8041,ဆိုတဲ့ အမျိုးသမီး လေးကို သတိရသွားတယ်
8042,သူကထားခဲ့တာလား ကောင်မလေးကို😅
8043,လေးပေးစမ်းငါ့ကို
8044,တစ်ရွာတစ်ကျီ
8045,ရက်စက်လိုက်တာဟာ😑😑
8046,ဘဲကြီး
8047,ကမ္ဘောဇ ဆိုင်လေးစားလို့အရမ်းကောင်း
8048,ဘာသီချင်းဆိုဆို အကုန်ကြိုက်မိတဲ့  🎉🎉
8049,ကြိုက်သွားပြီ
8050,သွားတွေဖြီးပြီးကြည့်နေတာ နောက်ဆုံးကျ မျက်ရည်တွေနဲ့ဖြစ်ကုန်ရော
8051,မြေပြန်က ကောင်လေးတွေကိုမချစ်ကြပါနဲ့😂ထာခဲ့ခဲရမယ်
8052,ကလေးအမေကလည်းချစ်စရာ
8053,ဒီစတိုင်နဲ့ အရမ်းလိုက်တယ်
8054,ချယ်ရီကိုသဘောတွေကျနေပီ
8055,တောင်ပေါ်သူလေးက်ုအသဲခွဲသွားတဲ့မြေပြန့်သားမောင်ကိုသတ်ိရမိသွားး😔😔😔💔💔
8056,သစ္စာမရှိတဲ့ကောင်
8057,သီခ်င္းထဲကေနအခုထိအျမဲနားေထာင္ျဖစ္တယ္အခုေနာက္ပိုင္းသီခ်င္းေတြပိုႀကိဳက္တယ္
8058,ကြိုက်လိုက်တာဗျာ 😍🌸🌸
8059,သီချင်းက ကောင်းလိုက်တာ ချယ်ရီပန်းမွှေးလား မမွှေးလား ပြန်စဉ်းစားရင်းးးး
8060,မောင်ဒီတခေါက်ပြန်ရင်ရောဘယ်လောက်လောက်ကြာမလဲ😢
8061,ငါအကြိုက် ဘဲ ကွာ နိုင်ငံခြားဇာတ်၀င်ခန်းလိုဘဲ အမှတ်တရ လက်ဆောင်ပေးရင်း စကားပြောတဲ့ အခန်းက
8062,သီချင်းရောလူရော
8063,ဘာလဲဟ ကွဲသွားကြတာလားဘာလို့လဲကွာ ငါ့ပဲခံစားရအောင်လုပ်နေလိုက်
8064,တွေ့ဆုံချင်းကိုလက်ခံရင် ဝေးကွာခင်းကိုလည်း လက်ခံရမယ်😢
8065,ကြည့်ပြီးစိတ်ထဲစိတ်မကောင်းဖြစ်ပြီးကျန်ခဲ့ပြီ  ကြီးကရက်စက်😢😢😢
8066,အရမ်းကြိုတ်လိုက်တာရှင်🥹
8067,ချစ်တာတစ်ယောက် ညားတာတစ်ယောက် မခံစားနိုင်ဘူး တကယ်ပဲ🥲
8068,ဇာတ်သိမ်းမှာ ချယ်ရီလေးသနားပါတယ်ဗျာ 😢😢
8069,ညအလင်း  ကျ အကို့ ကောင်မလေးနဲ့ရိုက်စေချင်
8070,စော်လေးက တောလမ်းမှာ တယောက်တည်း ဘာသွားရောင်းနေတာလဲ😂😊
8071,တစ်ပတ် အတွင်း  ပြည့်အောင်ဝိုင်း ကြ🎉
8072,ချယ်ရီလေးကို  သွားတယ်ကွာ
8073,ငါ့လည်း မမမြတ်လို့လာခေါ်ကြ
8074,🌸🍒
8075,ဘာပြောသွားတာလဲ 🙄 အကြိမ်ကြိမ်နားထောင်တာ ဘာမှမကြားလိုက်ဘူး😁🏻
8076,သီချင်းလေးကြိုက်လို့လေးစောင့်နေတာအရမ်းမိုက်ပါတယ်👍👍👍
8077,ချယ်ရီပန်း က မမွှေးဘူးလို့🤧
8078,🥹🏻
8079,ရက်အထိ ဒီသီချင်းက်ိုနားထောင်တဲ့သူတွေရှိသေးလား ရှိရင် 👇
8080,မြတ်ရတနာကျော် အသဲလေး😘
8081,အရမ်းကြိုက်
8082,အကိုမကောင်းဘူးဗျာ မချယ်ရီကို  သွားတယ်
8083,စော်ကြောက်တဲ့ဘဲကြီးနောက်ဆုံူသူစော်နဲ့ပုံကြီးဟ🥹
8084,တောင်ပေါ်သူကိုသွားတဲ့ဘဲရီး😂
8085,ကအလွင့်ကြီး🤧🤧
8086,မိုက်တယ်ဘရားသားရာ😁😁
8087,တောင်ပေါ်ထိအသည်းသွားခွဲတာ🥲
8088,😭😭
8089,အရမ်းကြိုက်တယ်ဇာတ်သိမ်းတော့မကြိုက်ပါ😢
8090,တောင်ပေါ်ထိ သွားပီး အသဲသွားခွဲတယ်တဲ့ကွာ 💔 😭
8091,အဖက်ဖက်ကပြည့်စုံတဲ့ လေးတစ်ပုဒ်ပါဗျာ ဒီ့ထက်အများကြီးအောင်မြင်ပါစေ အကို
8092,သီချင်းလေးကချစ်စရာလေး
8093,ဘာလို့မပေါင်းပေးတာလဲ😢😢😢
8094,တို့ ရိုပီဗျာ
8095,ချယ်ရီပန်းက ဘယ်တုန်းကမွှေးလာတာတုန်း😅
8096,💜
8097,ကိုပြပေးပါ 😂
8098,တခါတော့ အသဲမကွဲတော့ဘူးဟ😅
8099,ချယ်ရီနဲ့ပြန်ပေါင်းပေးပါ😭
8100,ရက်စက်တယ်ကွာဘယ်မြို့မှာထားခဲ့တာလဲမင်းမသွားရင်ငါသွားမယ်မြို့ပဲပြောလိုက်
8101,သီချင်းကသာ ချစ်စရာလေး  ကရင်ကွဲနာကျ😭💔
8102,ဘဲကြီးက ဘဲကြီးပါပဲဗျာ🤒🤒
8103,😢
8104,ဘာသဘောနဲ့ဇာတ်သိမ်းကိုမဟုတ်ကဟုတ်ကလုပ်ထားတာလည်း
8105,မြေပြန့်သားမှ ရှမ်းပြည်သူအား ပလေးသွားပုံ 😑😑
8106,သီချင်းလေးကရှယ်ပဲ ချယ်ရီပန်းကမမွှေးဘူးလေဗျာလှပဲလှတာလေ ရယ်😢
8107,ဒီမှာ ကောင်မလေး သီချင်းထဲက သူလား
8108,ကြိုက်🥰
8109,ရှယ်ကြီး
8110,နားထောင်နေတာ၅ခေါက်လောက်ရှိပြီ🙄🔥
8111,ဘယ်နှခေါက်မှန်းကို မသိတော့ဘူး
8112,မှာထည့်ထားတာက အိမ်ပြန်ရောက်ရင်ရိုက်ခံရမှာဆိုးလို့လား
8113,ကသဝန်မတိုဘူးလားဟ သူ့မိန်းမလေး သည်လောက်လှထာ 😁😁😁 ကိုယ်လဲ ကြိုက်တယ်
8114,ဘဲကြီး ရဲ့ သရုပ်ဆောင် စွမ်းရည်များ
8115,သီချင်းလေးကလဲ ရှယ်ပဲ မမ ချယ်ရီအတွက်လဲစိတ်မကောင်းဝူး😢😢
8116,မိုက်မိုက်
8117,ချယ်ရီပန်းလေး လိုချင်သွားပီ 🌸😁
8118,သီချင်းလေးကြိုက်လို့မဆုံးသေးဘူးသရုပ်ဆောင်ပါကြိုက်မိပြန်ပီ🥰
8119,မြေပြန့်သားတွေ မကောင်းဘူး😢
8120,ရှမ်းမလေးကို အသဲခွဲခဲ့သော ကိုဒစ်
8121,မမမြတ်🎉
8122,😖         🌸😢🌸
8123,💗
8124,မမမြတ်
8125,ကျမ ချစ်တယ် ရှင်
8126,သီချင်းလေးကချစ်စရာလေးနားထဲစွဲမမမြတ်ကလည်း အရမ်းအရမ်းချစ်စရာလေးးးးးး😭🌸
8127,ကြီးနဲ့သတ်ပြီဗျာ
8128,ဒီဆံပင်ကေလေးနဲ့မှချွတ်စွတ်တူသွားတာ ဦးဧရာရဲ့ငယ်ဘဝနဲ့ 🤭
8129,နောက်ဆုံးပိုင်းလေးက ရင်ထဲထိတယ်😥
8130,ချစ်လိုက်တာ၂ယောက်စလုံး😍
8131,မြေပြန့်သားတွေ ပလေးတယ်😂
8132,ရှမ်းသားလေးနဲ့ချစ်သူဖြစ်တဲ့နေ့ဒီ ကို  လာပြန်မယ်💙
8133,ရှမ်းသားလေးနဲ့ချစ်သူဖြစ်တဲ့နေ့ ဒီ  ကို  လာပြန်မယ်💙
8134,ချယ်ရီလေးကအသက် 😍
8135,နာရီလေးတောင်ပေးလိုက်သေးတာဟယ် စိတ်မကောင်းဖူးမိချယ်ရီ
